"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1016584491","en","28040522",,,,,,,,"480","811607323","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/60/25/1b/caption.jpg","640","640","811607347","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/60/25/33/caption.jpg","480","640","811607351","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/60/25/37/caption.jpg","480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-04","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Wow! This place is a gem. So much to love. Incredible value for money!
First of all, the warmth of the staff is really special. The smiles, the willingness to help. Mr. Dammika, F&B manager, was on hand to make sure everything was to our liking.  He took such care to chat with and listen to everyone. Superb customer relations. And kudos to the chefs. Gosh; we loved the food. The flavours, the variety, the freshness. Huge shout out to the housekeeping staff: our rooms were so clean and we slept like babies on those beds. Waking up to sunshine and palm fronds at our window was the best!
We've been to a lot of beaches, and this sand is so like silk under your feet...no jaggy rocks. Natural shade provided by the thoughtfully planted trees gave the place a relaxed vibe.
Added extras: an amazing sunset sail on a beautiful Catamaran, and a very romantic beach dinner a deux...the staff went above and beyond. We couldn't fault it. Fresh seafood...beautiful ambience...gorgeous table setting and torch light...excellent service from Kamran.
The GM, Mr. Ruan, should be proud of all his staff. Together, they gave us a memorable and relaxing week. Wouldn't hesitate to recommend this wee gem, and can't wait to return.","Softest sand, gorgeous food, immaculately clean, value for money","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016584491-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1016578979","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-04","OTHER","5",,,,,,,,,,,,,,"We enjoyed our stay very much. Lovely spot on the beach. Everything was great; the room, the hotel and beach. Staff was amazing and Mr Dammika was an amazing host for the restaurant. He welcomed us each time we came for buffet and made sure our needs met","Hidden Gem in Pasikuda","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016578979-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1016508392","es","28040522",,,,,,,,"2448","811518320","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/5e/c9/70/caption.jpg","3264","3472","811518319","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/5e/c9/6f/caption.jpg","4624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-04","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Ha sido nuestra mejor estancia en Sri Lanka sin duda. Las habitaciones muy limpias, bonitas y con una cama comodísima. La piscina una pasada y el buffet super bueno y variado. El personal muy atento y amable en especial Codammika Nandasiri, siempre pendiente y con una sonrisa. En conclusión: una maravilla de hotel.","Perfecto","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016508392-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1016502827","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-04","OTHER","5",,,,,,,,,,,,,,"Service is the best. Fixed our sink in a minute and were so kind. Definetly the fastest service I’ve ever experienced !!!","Thusiyanthan and Lithushikan ( Abi)","2025-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016502827-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1016502685","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-04","OTHER","5",,,,,,,,,,,,,,"Thusiyanthan and Lithushikan ( Abi) thank you guys for the best service and for help with our room problem. otherwise its a great hotel with great staff. fixed the sink in a minute","Staff and sink problem","2025-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016502685-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1016277900","fr","28040522",,,,,,,,"4032","811270671","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/5b/02/0f/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-02","OTHER","5",,,,,,,,,,,,,,"Nous avons passé un séjour rapide mais de qualité au sunrise.
Des surprises nous attendaient à la chambre, la piscine est impressionnante et la plage magnifique.
Mention spéciale pour la gentillesse de Disenthiran !","Lieu de qualité","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016277900-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1016056185","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-07-01","MOBILE","5",,,,,,,,,,,,,,"Superb ocean location with fabulous beach. Comfortable rooms. Amazing staff both day to day and when the unexpected arises they were simply brilliant.
Pool is quite something and was great fun.
Food is excellent especially the sea food and as someone who is lactose intolerant they brilliantly adapted the menu without missing the highlights.
Overall a great way to unwind and relax after touring.","Rest and relaxation by the sea","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1016056185-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1015467417","en","28040522",,,,,,,,"5712","810444143","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/65/6f/caption.jpg","4284","4032","810444151","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/65/77/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-27","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","5","Service","5","Sleep Quality","4","Had a wonderful stay here during our trip to Sri Lanka. The staff were all really friendly and lovely especially the restaurant manager Dammika. Wiuld highly recommend for a relaxing getaway.","Beautiful beach stay in Pasikuda","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1015467417-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1013762497","fr","28040522",,,,,,,,"1536","808899772","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/d4/bc/caption.jpg","2048","1536","808899773","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/d4/bd/caption.jpg","2048","2048","808899774","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/d4/be/caption.jpg","1536","2048","808899775","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/d4/bf/caption.jpg","1536","2048","808899776","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/36/d4/c0/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-19","MOBILE","5","Nous sommes venus mi juin, avant la haute saison et avons apprécié la tranquillité",,,,,,,,,,,,,"C’est un hotel exceptionnel. L’incroyable piscine, la plage avec des transats sous les arbres, les chambres très confortables d’une grande propreté , mais nous avons vraiment aimé le restaurant pour sa délicieuse cuisine et son personnel très attentionné. 
Encore un grand bravo au chef","Un coin de paradis","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1013762497-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1012985173","es","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-14","OTHER","5",,,,,,,,,,,,,,"Todo fue muy agradable, la zona de la playa es espectacular y el hotel es muy tranquilo para relax, la comida muy muy rica.","Sitio de paraíso para relax","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1012985173-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1012689809","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-12","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had an absolutely amazing time at Sunrise Pasikuda celebrating our honeymoon. Everything was perfect - the friendly and attentive staff, the exceptionally clean rooms (and clever towel art!), the incredibly tasty food and superb cocktails, the brilliant amenities, the gorgeous pool, and let's not forget the most beautiful beach! We really were blown away by this place. A real highlight was the romantic dinner on the beach at night. Staff put so much effort into making the area beautiful and romantic, and the food was really exceptional. Thank you again, from Kirsty and David.","10/10 highly recommend!","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1012689809-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1011571617","fr","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-07","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Un hôtel incroyable, superbe piscine, et accès direct à la plage privée de l'hôtel. Les chambres sont spacieuses et les lits confortables. J'ai adoré mon séjour dans cet hôtel. Le personnel est serviable et très accueillant, très souriant et aux petits soins pour les clients","Magnifique hôtel","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1011571617-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1011570127","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-07","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We visited this hotel in early June with a group of 40, and it was an exceptional experience! The staff were incredibly friendly and accommodating, making us feel right at home.

There were plenty of activities to enjoy, including cricket, carrom, beach volleyball, and many more — something for everyone! The hotel is beautifully located, facing a magnificent beach, and features a stunningly long and inviting pool.

Highly recommended for groups or anyone looking for a relaxing and fun getaway!","What a great experience","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1011570127-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1011507108","fr","28040522",,,,,,,,"4032","806874881","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/17/ef/01/caption.jpg","3024","4032","806874882","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/17/ef/02/caption.jpg","3024","2208","806874883","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/17/ef/03/caption.jpg","1242","4032","806874884","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/17/ef/04/caption.jpg","3024","4032","806874885","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/17/ef/05/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-07","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Hôtel à la hauteur de nos attentes. 
Propre, beau, pratique et personnel incroyable. La nourriture est très bonne et abordable. 
Chambre très confortable. 
Plage calme et sable blanc. 
Nous avons adoré notre séjour et nous recommandons à 100% cet hôtel.","Séjour parfait","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1011507108-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1011294833","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-05","OTHER","5",,,,,,,,,,,,,,"Very nice hotel for holiday stay. We had a great time during our 5 nights stay in this hotel. Staff is very friendly and helpful in all aspects. The service was great. Very good customer service. Special compliments to Mr Dhammika and his restaurant team. House keeping is excellent. Daily rooms make up was done. The room is very clean bed is very comfortable. Great location of the hotel with safe and clean beach. I strongly recommend anyone for staying in this hotel. Very safe, clean, comfortable and customer focused hotel","Customer focused, great service, comfortable safe hotel with great location in the beach.","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1011294833-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1011176637","en","28040522",,,,,,,,"6048","806510988","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/12/61/8c/caption.jpg","8064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","The service was exceptional and the staff were very friendly. We all felt well looked after and taken care off. The hotel is new and location of the hotel is really convenient right next to the beach. The views are amazing and the service is great. Would definitely come back!","Amazing views and service!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1011176637-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
"0","1011153581","en","28040522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coconut Development Board Road, Pasikuda 30410 Sri Lanka","Pasikuda","Sri Lanka","30410",,"Coconut Development Board Road",,"28040522","7.92555","Pasikuda, Eastern Province","81.56233","Sunrise Pasikuda","232","4.9","1","1","2","10","218","https://www.tripadvisor.com/Hotel_Review-g24914478-d28040522-Reviews-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html","https://www.facebook.com/profile.php?id=61561562972939&locale=ku_TR","2025-06-04","MOBILE","5",,,,,,,,,,,,,,"Everything has been perfect; the staff was super attentive.
The facilities are excellent. 
Everybody was very kind, specially the Maître of the restaurant who makes you feel warmly welcomed. The food was excellent. A nearly private beach looks like paradise.","Perfect in every way.","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g24914478-d28040522-r1011153581-Sunrise_Pasikuda-Pasikuda_Eastern_Province.html",
