"error","helpfulVotes","id","input","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","subratings/6/name","subratings/6/value","text","title","travelDate","tripType","url","user"
,"0","927499893",,"en","304699",,"General Manager","927770908","en","2023-11-28","Kiran Bussari","Dear Mr. Spange,

Greetings From Vivanta Colombo, Airport Garden! 

We appreciate your time to pen down your experience. We are focused on providing outstanding service to our discerning guests and I am personally disappointed that we could not match up to your expectations this time around, rest assured we have taken corrective measures. Our Pool attendant had tried to offer first aid assistance but Ms. Kloster had refused. I sincerely apologize to you for the inconvenience caused. 

We sincerely hope that you will give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of.
It was a pleasure having you with us and looking forward to welcoming you on your future visits.

Warm regards,
Kiran Bussari
General Manager
","4032","719610858","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e4/63/ea/caption.jpg","3024","4032","719610859","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e4/63/eb/caption.jpg","3024","3840","719610860","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e4/63/ec/caption.jpg","2160","3024","719610857","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e4/63/e9/caption.jpg","4032","4032","719610861","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e4/63/ed/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2023-11-26","OTHER","3",,"Value","4","Location","5","Service","5",,,,,,,,,"Some things were good, others not.
To start with the negative.
My girlfriend fell through the swimming pool plastic barrier and got bruised up. Sprained her foot too, so now she looks beaten up and mowed awkwardly. Really bad HMS there …
Also we found few outdoor sittings with sun. The one we did was with the pool, but people was smoking there and their smoke drifted toward us 🤢. Also my sunset a DJ started blasting music for absolutely no one, really killed the mood and it was impossible to enjoy a quiet time reading a book. We were told we would get 15% off food since we were guest. But we did not get that discount when we ate dinner, and the reason was that we had checked out. If I new that it mattered if I ate prior of latter to checking out I would of course have done it in the appropriate order. Frustrating!! Breakfast was cleaned too fast! We got pored a nice cup of tea. Took two soups and decided to get some more food. When we got back everything (tea, plates cutlery) was cleaned away. That was a real waste. Writes too as we had a purse on the chair so table was clearly “in use”

To the upside:
All staff was really nice (sync as Suduari, Thomas and Chaya). Room was awesome and the food was great. Nice swimming pool. Staff gave us fresh coconut since they were trimming a palm as we happens to walk by, serendipity!
They stores our luggage for 10 days for 20$ we really appreciated that. Also the fact that we could book the room for 24h was quintessential for us!","Ambient ","2023-11","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r927499893-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","924052677",,"en","304699",,"General Manager","924327102","en","2023-11-03","Kiran Bussari","Dear Mrs. Jayawardane,

Greetings from the Vivanta Colombo Airport Garden Hotel
We appreciate your time to pen down your experience. We are focused on providing outstanding service to our discerning guests and I am personally disappointed that we could not match up to your expectations this time around, rest assured we have taken corrective measures.

While I wish you had a better experience, it is feedback like this that we learn from and use to improve. We work hard to deliver an exceptional guest experience, and it's apparent in this case that we fell short. If you give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of.

Please accept my sincere apologies for the inconvenience caused. 

Warm Regards,
Kiran Bussari
General Manager ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2023-11-01","OTHER","3","stay in the old wing if you want a view of the lagoon.  But beware of the quality of the bed.  cannot recommend the quality of the mattress","Value","2","Location","5","Service","5",,,,,,,,,"The corner room in the old wing had an amazing wing of the lagoon and swimming pool. The sunset over the lagoon was a treat to watch. However, the mattress was terrible for people with back aches.  It was bigger than the frame and sank in when I tried to get in.  I had to struggle to get into bed because the mattress was too soft. Once settled, couldn't change position without another struggle.  The room was too over crowded with unnecessary furniture.  For example it had a very large round table which obstructed one side of the bed.  Getting in and out from that side was not easy because the table was blocking the way. Wifi collapsed each day and we had to call a technician even in the night to tune  the set top box of the TV.  The bathroom was pleasant and clean with ample towels provided. The cleaners were attentive.","My in room experience","2023-10","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r924052677-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","898460040",,"en","304699",,"General Manager","899920577","en","2023-07-03","Kiran Bussari","Dear Valued Guest,

Greetings From Vivanta Colombo Airport Garden!
 
While I wish you had a better experience, it is feedback like this that we learn from and use to improve. We work hard to deliver an exceptional guest experience, and it's apparent in this case that we fell short. We will definitely have them addressed. We sincerely hope that you will give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of. Please accept my sincere apologies for the inconvenience caused. 
 
It was a pleasure having you with us and looking forward to welcoming you on your future visits to Sri Lanka.

Warm regards,
Kiran Bussari
General Manager. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2023-06-27","MOBILE","3",,,,,,,,,,,,,,,,"The interior and hotel infrastructure were amazingly beautiful and clean, we also informed them of 1 triple and 1 double bed to 2 rooms but they gave interconnected two room with sofas. The staff in the hotel were not well trained. And could not understand most things we were talking and requesting for. Other things were very good overall","Vivanta hotel transit experience ","2023-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r898460040-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","837761849",,"en","304699",,"General Manager","838156841","en","2022-05-11","Ranil Perera","Dear Guest,

Thank you for taking the time to provide us feedback of your experience at Vivanta Colombo Airport Garden hotel. Mahesh will surely be communicated of your observation. I am happy we managed to delight you.

Please return back to us to experience all our enormous other offerings.

Best Regards

Ranil Perera

General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2022-05-08","OTHER","3",,,,,,,,,,,,,,,,"I was assisted by Mahesh who is a front office assistant in the business centre. He is very helpful staff and assist me in friendly and professional way.
I wish him all the best for his future career. Thankyou for the hospitality.","Staff recognition","2022-05","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r837761849-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"1","830333941",,"en","304699",,"General Manager","831526072","en","2022-03-18","Ranil Perera","Dear Valued Guest,

Greetings from Vivanta Colombo, Airport Garden! Thank you for choosing to stay with us and sharing your honest feedback. we regret to note that your overall stay with the hotel was not up to your expectations. We have kept less manpower in the hotel due to the covid19 crisis to retain good safety measures which you may have encountered delays in our service. We work hard to deliver an exceptional guest experience. We have made note of your constructive feedback and will ensure that necessary measures are taken to refrain from such instances recurring in the future. Whilst we make this an opportunity to thank you for sharing your experience with us. We look forward to an opportunity of welcoming you again serving you better during your next visit to Vivanta! We wish you safe travels and good health! 

Best Regards, Ranil Perera General Manager

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2022-03-06","MOBILE","3",,,,,,,,,,,,,,,,"Hotel is tired, building looks terrible, pool area is overgrown with grass, broken tiles etc. 
Whole place looks like it needs some major investment.  WiFi is appallingly slow, don’t expect to get anything useful done.  
Food was ok, but again, nothing special. 
Staff were helpful and friendly.","Tired average hotel","2022-03","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r830333941-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","829245785",,"en","304699",,"General Manager","830007282","en","2022-03-04","Ranil Perera","Dear Valued Guest,

Greetings from Vivanta Colombo, Airport Garden! Thank you for choosing us again and sharing your forthright feedback. It is indeed our greatest delight in coming to know that you had a comfortable stay and enjoyed all the services that the hotel offered. We have made note of your constructive feedback and it has taken up for further improvement. We look forward to welcoming you again for many more memorable experiences in the future and we wish you good health! 

Best Regards, 
Ranil Perera 
General Manager

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2022-02-25","OTHER","3",,"Location","5","Service","4","Sleep Quality","4",,,,,,,,,"Rooms were good sized and well appointed. Restaurant had usual diverse buffet options. Exterior of the property is very tired and needs considerable attention.
Main reason to stay here is its proximity to the airport, which is a 5 min drive away.","Nice, clean hotel close to the airport","2022-02","NONE","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r829245785-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","792648446",,"en","304699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2021-06-15","MOBILE","3",,,,,,,,,,,,,,,,"During pandemic we stayed as cabin crew two days long. Due to quarantine we were supposed to stay at room, that s why i can only give some information about the room. Room can be said ok, cleaning is not bad, imho the hotel is in the branch of gateway hotels which has many hotels in Sri Lanka. Not far away from the airport what is smt good because of heavy traffic. Whenever we stayed at Taj Samudra we reached the hotel not less than one hour. My point about emphasizing that it is a branch of gateway that the hotel needs refurbishment. Furniture and styling of hotel is old. Wi-fi is very poor but it is ok either. Pillows and the bed are also can be said comfortable enough. Hotel is located in a forested area. Maybe next time when “new normal” is over, we can experience the hotel such a better way.","Not bad","2021-05","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r792648446-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"2","749711536",,"en","304699",,"General Manager","764722099","en","2020-08-13","Ranil Perera","Dear Guest, 
Greetings from Vivanta Colombo Airport Garden!

Thank you for choosing to stay at Vivanta, and we appreciate sparing your time to share your feedback. While I wish you had a better experience, It is with regret, I request you to accept our sincere apologies for the inconvenience and discomfort you may have encountered. We have made note of your constructive feedback and will ensure that necessary measures are taken to refrain from such instances recurring in the future.

Whilst we make this an opportunity to thank you for sharing your experience with us, we look forward to an opportunity of welcoming you again serving you better during your next visit to Vivanta!

Best Regards, 

Ranil Perera
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2020-03-07","MOBILE","3",,,,,,,,,,,,,,,,"We visited at the end of a rather tiring trip, selected this property because it is a Taj and due to its proximity to the airport (12-15min away).

The property is situated on a massive (35 acres!) plot and is well away from the main road. It isn't easy to access or leave unless you have some form of transport booked in advance.

While being tucked away does guarantee a bit of privacy, we felt it gave a very isolated and gloomy feel to the entire property. The dim lighting in the common areas, the complicated layout and very low yellow lighting in the rooms didn't help.

We opted for a higher category of room, but sorry to say it reeked of a typical mid range airport hotel - which honestly we didn't expect from a Taj. The sofa had stains and the linen was not clean. One of the towels was torn. I shudder to think what the lower category rooms were like.

The bathroom was moderately clean but layout a bit confusing (cupboards on either side of the sink). Amenities were sparse (no shower gel provided) and were not of great quality. Luckily we had our own shower gel and shampoo. 

The staff here are wonderful though, and almost make up for the gloomy and run-down property.  Special thanks to the kind Guest Relations officer.

I didn't try the pool or gym so can't comment.

We left too early for breakfast but the staff were kind enough to pack a sandwich for us which we ate en route to the airport.

In sum, definitely not a Taj. Reminded me of the age-old Gateway properties that don't exist in India anymore. Would highly recommend that you save your hard earned money, and stay at some other more cheerful and modern hotel in the vicinity.","Amazing staff, bit of a gloomy property","2020-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r749711536-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","747615236",,"en","304699",,"General Manager","764722966","en","2020-08-13","Ranil Perera","Dear Guest, 
Greetings from Vivanta Colombo Airport Garden!

Thank you for choosing to stay at Vivanta, and we appreciate sparing your time to share your feedback. While I wish you had a better experience, It is with regret, I request you to accept our sincere apologies for the inconvenience and discomfort you may have encountered. We have made note of your constructive feedback and will ensure that necessary measures are taken to refrain from such instances recurring in the future.

We look forward to an opportunity of welcoming you again serving you better during your next visit to Vivanta!

Best Regards, 

Ranil Perera
General Manager","1344","453120640","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/02/12/80/20200225-213135-largejpg.jpg","653",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2020-02-25","MOBILE","3",,,,,,,,,,,,,,,,"The hotel is good and very near to the airport and it has good facilities. Problem is with aircon, sometimes it's very cold and sometimes it's very hot. It's not in our control because of this the sleep gets disturbed.","Good hotel but needs improvement ","2020-02","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r747615236-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","739366513",,"en","304699",,"General Manager","740157651","en","2020-01-19","ranil_perera","Dear Guest,
Greetings From The Gateway Hotel Airport Garden Colombo!

Thank you for sharing your honest feedback with us. As well as good sentiments we also value constructive feedback which may help us to grow in higher standards. We appreciate your thought of opinion shared regarding the food which I will share with the appropriate department so that they may be addressed. It is glad to find that your overall experience was satisfying. We work hard in delivering exceptional guest service to our beloved guests. 

Thank you for choosing us. We look forward to welcoming you back again with more opportunities to serve you at The Gateway Hotel. 

Best Regards, 

Ranil Perera
General Manager ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2020-01-15","OTHER","3","Room with king bed good for 2 adults and 1 child. Room in higher floor has better view","Value","3","Rooms","4","Location","4","Cleanliness","4","Service","3","Sleep Quality","4",,,"Good room and close to airport. Restaurant buffet food and service could be better as many dishes in buffet were cold. Buffet variety is good.R check-in and check-out are good and as expected for Taj. Overall satisfactory and little 
ni expensive","Satisfactory","2020-01","SOLO","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r739366513-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"0","732342353",,"en","304699",,"General Manager","734204604","en","2019-12-22","ranil_perera","Dear Guest,
Season's Greetings from The Gateway Hotel Airport Garden Colombo.

Thank you for continual patronage to our hotel and we appreciate your sincere thoughts shared with us. We appreciate for sharing your frank and forthright feedback with us. We request to be assured that your feedback has been shared with the appropriate department so that they may be addressed.

Thank you once again and we look forward to be of service to you on your future visits. Assuring you the best of our service and attention at all times!

Best Regards, 

Ranil Perera
General Manager
The Gateway Hotel Airport Garden Colombo!
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2019-12-12","OTHER","3","When you motivate your staff, definitely, you would be a better hotel in the world. ","Value","3","Rooms","3","Location","4","Cleanliness","4","Service","3","Sleep Quality","4",,,"We started to use your property for past 6 years, around 3 to 8 times a year.
Rooms have renovated, but service is getting poor.
Specially Lacking transportation service.
some services are take too much time to provide them.","The service.","2019-12","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r732342353-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
,"2","707228534",,"en","304699",,"General Manager","710514635","en","2019-09-17","ranil_perera","Dear Guest, 
Greetings from The Gateway Hotel Airport Garden Colombo!
 
Thank you for sharing your honest and forthright feedback with us, It is pleased to read you had a perfect stay with us at Gateway Airport Garden Hotel. We have always been earnest in our endeavor to extend the very best of the Gateway to our guests. I have noted your comments with regard to the quality of food, staff service and hospitality, it is your reviews which further serves as a source of motivation to our hotel to grow in higher standard. 
We assure you the best of our services and attention at all times!

Thanking you again and we look forward to your continued patronage at The Gateway Hotel Airport Garden!

Kind Regards,

Ranil Perera
General Manager 
The Gateway Hotel Airport Garden
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234-238, Colombo-Negombo Road, Seeduwa 11450 Sri Lanka","Seeduwa","Sri Lanka","11450",,"234-238, Colombo-Negombo Road",,"304699","7.143439","Seeduwa, Western Province","79.8695","Vivanta Colombo, Airport Garden","2506","4.4","53","60","190","724","1480","https://www.tripadvisor.com/Hotel_Review-g3736162-d304699-Reviews-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html","https://www.vivantahotels.com/en-in/vivanta-colombo-airport-garden/","2019-09-06","MOBILE","3",,,,,,,,,,,,,,,,"This hotel is located close to the Bandaranaike International Airport and is thus an excellent stopover hotel to anyone with a late arrival or having an early flight departure out of Colombo.
I rate the hotel with a 3 star but overall the stay is pleasing with our room found to be spacious, clean and our bed, very comfortable. Although breakfast is nothing out of the ordinary, the staff at the restaurant were extremely friendly and courteous, especially the Pastry Chef, Noyel and his other staff, Princy.
I noticed too that security too has been beefed up with luggages and bags having to be screened before entry is permitted.","Convenient and comfortable.","2019-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3736162-d304699-r707228534-Vivanta_Colombo_Airport_Garden-Seeduwa_Western_Province.html",
