"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","984903856","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-12-15","OTHER","3","Far too many events and functions held at this hotel with up to 600 visitors spoiling the hotel experience for the guests ","Value","3","Rooms","4","Location","4","Cleanliness","4","Service","5","Sleep Quality","4","Nethmi is a confident, extremely helpful receptionist. She is extremely polite and ensures all questions are quickly answered. Along with several others she tries extremely hard to ensure all issues are resolved. I am from the industry and would employ her tomorrow if I could","One excellent receptionist","2024-12","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r984903856-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","971607593","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-09-27","OTHER","3",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Beautiful hotel with wide area.

Clean, large and spacious room with bathroom.

The lunch and dinner buffets offered the same variety each day, and the desserts were quite similar too. No any seafood items in the buffet.

The staff is friendly. Specially animation department.","Limited variation of foods.","2024-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r971607593-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","970106965","en","506916",,"Other","970380791","en","2024-09-18","Club Palm Bay Marawila","Dear Valued Guest,
Greetings from Club Palm Bay!
Thank you for crafting a wonderful narrative of your recent Club Palm Bay Marawila experience. Your heartwarming review means a lot to us. We are thankful that you had an incredible holiday with us and are especially grateful to the team for taking great care of you.
Your words and observations truly highlighted what we try to do here and are recognized and very much appreciated.
We will strive to make this resort a wonderful place for all and look forward to welcoming you back soon.
Thank You.
Warm Regards,
Gamini Keerthisighe.
Cluster General Manager
","3000","763148840","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/7c/ba/28/caption.jpg","4000","4000","763148841","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/7c/ba/29/caption.jpg","3000","4000","763148842","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/7c/ba/2a/caption.jpg","3000","3000","763148843","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/7c/ba/2b/caption.jpg","4000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-09-17","OTHER","3",,,,,,,,,,,,,,"The hotel features a large pool, which is a great asset for relaxation. The lunch and dinner buffets offered the same variety each day, and the desserts were quite similar too. Breakfast was decent but not remarkable.

The rooms were average, and unfortunately, our bathroom had a persistent foul smell. While the service and staff were satisfactory, overall, the experience didn’t fully meet our expectations. There’s room for improvement in several areas to enhance guest satisfaction.","Meals are mediocre","2024-09","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r970106965-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","965405335","en","506916",,"Other","966306729","en","2024-08-23","Club Palm Bay Marawila","Dear Valued Guest,
Greetings from Club Palm Bay!
Thank you for crafting a wonderful narrative of your recent Club Palm Bay Marawila experience. Your heartwarming review means a lot to us. We are thankful that you had an incredible holiday with us and are especially grateful to the team for taking great care of you.
Your words and observations truly highlighted what we try to do here and are recognized and very much appreciated.
We will strive to make this resort a wonderful place for all and look forward to welcoming you back soon.
Thank You.
Warm Regards,
Gamini Keerthisighe.
Cluster General Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-08-18","OTHER","3",,,,,,,,,,,,,,"We get the limited variation of foods
Should  be add varieties of foods
But we got a delicious foods 
Rooms should be upgraded
Service staff and chef service is excellent
Superb service
Friendly staff
Nature loving place
Had a funtime with our team
Thank you","Satisfied","2024-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r965405335-Club_Palm_Bay-Marawila_North_Western_Province.html",
"1","963612756","en","506916",,"Other","963738486","en","2024-08-07","Club Palm Bay Marawila","Dear Valued Guest,
Greetings from Club Palm Bay!
Thank you very much for writing a review about your recent Club Palm Bay Marawila experience. Your words and observations truly highlighted what we try to do here and are recognized and very much appreciated. We will share your valuable comments with our team.
We all look forward to welcoming you back on a future occasion for another memorable experience.
Thank You.
Warm Regards,
Gamini Keerthisinghe.
Cluster General Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-08-07","OTHER","3","Let's choose another hotel...","Value","1","Rooms","3","Location","4","Cleanliness","3","Service","2","Sleep Quality","3","I am surprised by the positive opinions about this hotel - in reality, it is a nicely located hotel with a three-star standard. Much would have to change in it to be considered a four-star hotel. A few examples of the terrible service we encountered:
- we arrived in the morning at around 6:00 and it turned out that our hotel day starts at 14:00 and that supposedly there were no rooms available at the moment... Half an hour later, a proposal suddenly appeared that if we pay 40 USD, a room would be found for those few hours... Embarrassing. An hour later we saw that there were many rooms available.
- we were also informed that we had to pay 26 USD for breakfast, despite the fact that we came for 14 days with all inclusive. Complete lack of respect for the customer and understanding of the principles of operation of good hotels in the world. I talked about it with one of the management people (I told him that I would describe everything on portals) - he only mumbled that these were their ""procedures"".
- it was similar when we left - we were allowed to stay in the room until 1:00 p.m., but we couldn't eat dinner at 12:30! We were told that we had to pay extra for dinner 29 USD. At 12:10 a member of staff approached us specifically to cut off our all-inclusive band!! In none of the good hotels I've been have I encountered such treatment of a customer! - after waiting we got a nicely located room, where the hot and cold water could not be adjusted in the shower and after a minute of showering it became water because the drain was clogged, the repairman came twice before he fixed it,
- the room was usually cleaned around 4 or 5 pm, which was irritating,
- there are no animations in the hotel, at our request they once organized water gymnastics and it was the only activity of the ""animators"" for the guests for 14 days,
- the bar by the pools did not work at all, we had to walk 100 meters to the bar in the main building for drinks,
- in the canteen during meals dirty dishes are cleaned of leftovers at one of the posts almost in the middle of the room in front of everyone, which is totally absurd,
- the safes in the rooms are not attached to the wall, so you can safely take them out of the room,
- dogs that do not have collars indicating vaccination against rabies are constantly wandering around the hotel, they go under the sunbeds,
- the beach is very small and has a big drop with big waves,
- the hotel is already worn out, for a 4 star it would have to undergo many renovations.

The advantage of the hotel is definitely the people from the service, who are helpful and smiling, but with the idiotic ""procedures"" introduced by the management of this hotel, unfortunately it does not change the low opinion of this hotel.","Poor hotel in nice location","2024-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r963612756-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","949264711","de","506916",,,,,,,,"1600","739003651","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/03/caption.jpg","1200","1600","739003652","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/04/caption.jpg","1200","1600","739003653","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/05/caption.jpg","1200","1600","739003654","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/06/caption.jpg","1200","1156","739003655","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/07/caption.jpg","867","1600","739003656","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/08/caption.jpg","1200","1156","739003657","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/09/caption.jpg","867","1156","739003658","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0c/4d/0a/caption.jpg","867",,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-05-02","MOBILE","3","Der April und Mai sind gute Reisezeiten.",,,,,,,,,,,,,"An sich ein schönes Hotel ,nur etwas in die Jahre gekommen. Das Zimmer war gut und sauber. Das Personal an den Bars war zu wenig bei grossen Ansturm. Das Essen ist abwechslungsreich ,nur beim Frühstück muss man lange anstehen für Spiegelei und Co.","Schöne Anlage mit großem Pool. ","2024-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r949264711-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","936522747","en","506916",,"Other","936687695","en","2024-02-03","Club Palm Bay Marawila","Dear Valued Guest,
Thank you very much for taking the time to craft such a wonderful narrative of your recent Club Palm Bay Marawila experience. Your words and observations truly highlighted what we try to do here and are recognized and very much appreciated. We will share your valuable comments with our team.
We all look forward to welcoming you back on a future occasion for another memorable experience.
Thank You.
Warm Regards,
Gamini Keerthisighe.
Cluster General Manager

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-02-01","MOBILE","3","Wake up early if you want a sun lounger. Book any transfers and activites through a 3rd party, as you will be significantly overcharged.",,,,,,,,,,,,,"Very average resort. Rooms are basic and mostly clean. As with most resorts, they have about 30 sun loungers and 200+ guests. Despite signage everywhere starting sun loungers cannot be reserved, you will not get one unless you wake up early and place your items on it. The food is average, a selection of western and sri lankan items, the quality of the meat is poor. The alcoholic drinks included in the package are low quality but will suffice. Staff are friendly if you get their attention and ask them to do something, you’ll die of old age before you are offered a drink with your meal. I wasn’t able to book any massage / spa services during my 5 day visit due to no availability. It seems you are treated much better at this resort if you are booked as part of a tour group, reserved tables, activities and treatments are all given to them as a priority. There isn’t much nearby the resort and as soon as you step outside the very small private beach, you will find it very dirty. By no means a bad resort, but somewhat lacking for the price.","Very average resort","2024-01","SOLO","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r936522747-Club_Palm_Bay-Marawila_North_Western_Province.html",
"1","933774983","ru","506916",,"Other","934208842","en","2024-01-16","Club Palm Bay Marawila","Dear Valued Guest,
It gives us great joy to be able to read such a wonderful review following your stay at our resort and even more so, as our valued guests we are thrilled that we have exceeded your expectations in all aspects of your stay Your words and observations truly highlighted what we try to do here and is recognized and very much appreciated. We will share your valuable comments with our team.
Thank you for the special shout-out to our team who helped make your stay extra special. All of them are sending their big thanks to you as well. We hope we will continue to inspire you and create fascinating experiences on all future visits.
Thank You.
Warm Regards,
Gamini Keerthisighe.
Cluster General Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2024-01-11","OTHER","3",,"Value","3","Location","3","Service","4",,,,,,,"купили новогодний тур в этот отель. Прежде чем покупать , прочитала массу положительных отзывов. Постараюсь быть объективной при написании отзыва. Отель уставший, но чистенький, сказать, что это четверка, нуу, наверное если кубинская и египетская, то да, если эмираты то 3 точно)  если не обращать внимание на огромных крыс которые бегают на ресепшене по стенам ) и жителей которые живут в номерах. 
Номер который нам достался, был крайне уставшим, жутко гудел электрический щиток, лейка в душе не работала должным образом, открутили и мылись под струёй воды) убирались каждый день, мыло и шампунь мы видели только в первый день) потом видимо персонал видя, что есть своё не посчитал нужным положить) 
Постельное белье, чистое, но очень застиранное( холодильник при открытии так паханул, что дочь сказала, кто там повесился)) Сейф работал, выдали по просьбе адаптер для зарядок. 
Басеин, достаточно большой и чистый, в час пик с лежаками и полотенцами беда) 
По ресторану, нууу.....тут отдельный разговор, сказать, что мы были голодны нет, но 90% еды очень сильно перченая либо с огромным количеством специй. разнообразие не великое, но в общем норм, не вау, но и не совсем ужасно.
Теперь про океан, берег крупный песок, об который можно с легкостью ободрать колени очень сильные волны почти всегда , к океану идем через территорию отеля и дорогу. возле океана вообще ограниченное количество лежаков. С утра бегом туда) на берегу продают коктейли безалкогольные, можно купить тарелку с нарезанными фруктами, и вам предложат экскурсии) скажу сразу, информацию о местах куда вы поедите лучше прочитать самим, никто вам ничего не расскажет, говорят по русски очень плохо. 
Торгуйтесь везде кроме супермаркетов, если что-то хотите купить просто посмотрите на карте где больше ТЦ и туда, там гарантированно будет дешевле, чем вам впарят по пути) все же понимают, они работают на проценте )) 
Магазин на территории отеля и за его пределами у Саши, безумно дорогой, но это опять таки ожидаемо , это бизнес, ничего личного )","Коротко о главном)","2024-01","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r933774983-Club_Palm_Bay-Marawila_North_Western_Province.html",
"1","929341607","fr","506916",,"Other","930011761","en","2023-12-16","Club Palm Bay Marawila","Dear Valued Guest,
Thank you very much for taking the time to craft such a wonderful narrative of your recent Club Palm Bay Marawila experience.
 Your words and observations truly highlighted what we try to do here and are recognized and very much appreciated. We will share your valuable comments with our team.
We all look forward to welcoming you back on a future occasion for another memorable experience.
Thank You.
Warm Regards,
Gamini Keerthisighe.
Cluster General Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2023-12-12","OTHER","3",,,,,,,,,,,,,,"Bon hôtel en général belle piscine personnel de l'hôtel très gentil et serviable bonne nourriture les cocktails locaux compris dans le all in par contre si vous aimez la pina colada,le blu lagon et morrito sont payant à peu près 8 euros le verre belles excursions mais minimum 3heures de bus pour s'y rendre je vous recommande de les prendre chez Sacha une petite boutique en face
de l'hôtel ils sont très gentils et c'est moins cher et surtout je vous conseil d'y dîner un soir sous leurs payottes sur le sable au menu (demandé à le voir lorsque vous réservé ) demi langouste énorme crevettes frites salade et vin blanc un délice pour environ 45 euros par personne j'ai pas réussi à tout manger et même s'il pleut pas de soucis bien abrité sous l'énorme payotte 
Le personnel fantômes club lookea on les voit pas souvent ils apparaissent vers 10heures 30 pour aquagym à 11heures 30 à part ils font pas grand-chose heureusement l'hôtel organise des soirées avec les locaux 

","Bon hôtel ","2023-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r929341607-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","918453444","en","506916",,"Other","919142706","en","2023-09-30","Club Palm Bay Marawila","Dear Valued Guest,
We send our warmest regards from Club Palm Bay Marawila! Your review has filled us with great joy, and we are immensely grateful for your heartwarming review of your experience with us. Please accept our humble apology if any inconvenience caused during your stay and we make sure that such repetition will not occur in the future.
Thank you for the special shout-out to our team who helped make your stay extra special.
 All of them are sending their big thanks to you as well. We hope we will continue to inspire you and create fascinating experiences on all future visits.
Thank You.
Warm Regards,
Gamini Keerthisinghe.
Cluster General Manager.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2023-09-25","OTHER","3","Bring a hairdryer the hotel one is not powerful for long hair ","Value","3","Location","4","Service","5",,,,,,,"I would give the staff at hotel six stars! All friendly and helpful in all areas of the hotel. The food was excellent and the waiting on staff quick to refill water glasses and choice of green tea breakfast tea and coffee you could get. The bar area was nice. We were on half board so paid for drinks which were 5 star hotel prices. Only one man made good strong cocktails,  so we didn't want to taste only juice so stopped drinking them. The pool very clean and nice to swim in but a less fit person might find it difficult getting in and out due to the layout. The hotel grounds and gardens well kept. We had relaxing stay here but I must mention the hotel needs improving. Our mattresses were very hard and lumpy and badly stained. Only an old plastic table and chairs to sit on on veranda, it needs sunbed and comfortable chairs. NO ROOM SERVICE MENU which we would have ordered lunch so now hotel has lost a way to make money, and phone we could not hear person speaking at other end. Very good laundry service and the room always cleaned to a high standard. Handle on  sliding door broke twice but immediately fixed. And socket not working also immediately fixed. Very stupid that there is only 1 room key because as soon as you need it to go out, the electric goes off so everything in fridge goes hot! Activities seem to be very limited except when groups of local people stay. I was told aqua aerobics on and only me got in pool so man disappeared which was rude! The hotel is excellent at managing a lot of people and groups without impacting on service well done for this. We have had a relaxing time and enjoyed the food,  and would like to thank the excellent staff for looking after us. But this hotel needs to be improved before we would consider return visit.","Great Staff and food. Loved pool","2023-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r918453444-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","913007456","en","506916",,"Other","913239234","en","2023-08-27","Club Palm Bay Marawila","Dear Guest,

Greetings from Club Palm Bay Marawila!

Thank you for taking the time to share your feedback. While we are delighted to hear you enjoyed the hospitality provided by our team, we would like to apologize for not meeting your expectations in regards to some areas in the hotel. Please know we value our guests’ feedback and your comments have been shared with our team, so we may continuously improve the guest experience.

We would love the opportunity to exceed your expectations and would like to invite you back.

Warm Regards,

Gamini Keerthisinghe
Cluster General Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2023-08-26","OTHER","3",,"Value","4","Location","5","Service","3",,,,,,,"Swimming pool is the best in the Resort and everyone can enjoying 
Rooms are very specious but old and need renovations specially rooms flooring. Terra Cotta had been polished but, polish stains goes everywhere with bear foot.
Better to have Duets for the beds.
Friday Lunch is not so good, verities of foods is very limited  but dinner and following day breakfast was good.
Staff is very polite, friendly but still need improvement in service level specially the bar staff  ","Great Swimming Pool / Great location / Value for Money /Good for family outing","2023-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r913007456-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","899972344","en","506916",,"Other","901047285","en","2023-07-06","Club Palm Bay Marawila","Dear Guest,

Greetings from Club Palm Bay Marawila!

Thank you for taking the time to share your feedback. While we are delighted to hear you enjoyed the hospitality provided by our team, we would like to apologize for not meeting your expectations in regards to some areas in the hotel. Specially in the buffet. Please know we value our guests’ feedback and your comments have been shared with our team, so we may continuously improve the guest experience.

We would love the opportunity to exceed your expectations and would like to invite you back again to Club Palm Bay.

Warm Regards,

Gamini Keerthisinghe
Cluster General Manager

","1536","698649135","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/8a/2f/caption.jpg","2048","1536","698649134","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/8a/2e/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2023-07-03","MOBILE","3","Avoid staying at the hotel during long weekends",,,,,,,,,,,,,"Review of Club Palm Bay Hotel

My experience at Club Palm Bay Hotel had its ups and downs, but overall, it was a mixed bag. I will start with the negatives before moving on to the improvements.

On the first day of my stay, I encountered several issues that left me disappointed. The dinner buffet was a major letdown as there was a shortage of food options. It was disheartening to see empty trays and limited choices, which definitely impacted the overall dining experience. Furthermore, I found the room service to be extremely slow. It took over two hours for my order to finally reach my room, which was frustrating and inconvenient. The delay in delivering the food tarnished my perception of the hotel's efficiency and customer service.

Another major drawback was the loud club music playing at the main restaurant. The ambiance was completely inappropriate for a dining setting. It was challenging to hold a conversation due to the overpowering noise, and it detracted from the overall dining experience. This aspect was definitely a letdown, as I expected a more serene and relaxed environment to enjoy my meal.

However, I must say that the hotel management took note of these issues and made improvements the next day. During breakfast and lunch, I was pleasantly surprised to find a better spread of food options. The variety and quality of the dishes were significantly improved, which made the dining experience much more enjoyable. It was reassuring to see that the hotel took the feedback seriously and made an effort to rectify the initial shortcomings.

In summary, my first day at Club Palm Bay Hotel was marred by a shortage of food at the dinner buffet, slow room service, and inappropriate loud club music at the main restaurant. However, the hotel management showed their commitment to customer satisfaction by addressing these issues promptly. The following day, the lunch buffet had a better spread, indicating that the hotel took the necessary steps to improve the dining experience. While my initial experience was disappointing, the hotel's responsiveness and efforts to rectify the situation left me with a more positive impression overall.","A mixed bag","2023-07","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r899972344-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","890289043","en","506916",,"Other","890387073","en","2023-05-14","Club Palm Bay Marawila","Dear Guest,

Thank you for completing our survey. I sincerely appreciate you spent time to bring to our attention of your overall experiences at the Resort. I would like to put forth our
apologies for the inconvenience caused to you.

I have taken up these issues very strongly with the concerned department heads with positive mind and I make sure issues are addressed and rectified with immediate effect.

We would also like to thank you for your patronage and look forward to welcome you
at Club Palm Bay ,Marawila.

Once again please accept my sincere apologies on behalf of the Hotel Management.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2023-05-14","OTHER","3",,"Value","1","Location","5","Service","4",,,,,,,"Exterior are excellent I would rate it 5 out off 4.5 also they have many games to spent our time but the buffet is horrible I would rate it 5 out of 1 there we get only  few choices also they don’t have a separate place for pork some of the pork mixed food like salad, dessert  doesn’t have the tags so those how don’t like pork Palm Bay would not be a pleasant place to have a meal.","Not as expected","2023-05","NONE","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r890289043-Club_Palm_Bay-Marawila_North_Western_Province.html",
